subject,RT,minnms,baselinenms,minretinalslip,baselineretinalslip,immobduration,immobmsamplitude,lastmstime,lastmsamplitude,contrast,eccentricity,mspresent,earlymspresent,latemspresent,blinkpresent,nblinks,session,trial
2,4.396,0,0,NaN,34.8358208955224,NaN,NaN,NaN,NaN,1,4,0,0,0,1,0,3,9
2,3.355,0,0,NaN,35.063829787234,NaN,NaN,NaN,NaN,1,4,0,0,0,1,0,3,10
2,4.308,0,0,NaN,35.1641791044776,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,11
2,3.775,0,0,NaN,34.9090909090909,NaN,NaN,NaN,NaN,1,4,0,0,0,1,0,3,12
2,3.677,0,0,NaN,34.2037037037037,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,13
2,3.192,0,0,NaN,34.7727272727273,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,14
2,2.456,0,0,NaN,34.0666666666667,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,16
2,2.874,0,0,NaN,35.2105263157895,NaN,NaN,NaN,NaN,1,4,0,0,0,1,1,3,17
2,3.806,1.42857142857143,1,NaN,17.2545454545455,NaN,NaN,0.254,0.0653494442771549,1,4,1,0,1,1,0,3,18
2,3.728,0,1,NaN,16.4727272727273,3.402,0.0538925751426633,3.402,0.0538925751426633,1,4,1,1,0,0,0,3,19
2,3.425,0,0,NaN,16.3673469387755,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,20
2,3.927,0,1,NaN,16.2586206896552,3.67,0.13483808030146,3.67,0.13483808030146,1,4,1,1,0,0,0,3,21
2,4.175,0,0,NaN,18.031746031746,NaN,NaN,NaN,NaN,1,4,0,0,0,1,0,3,22
2,3.229,0,1,NaN,16.3333333333333,2.858,0.108135342113355,2.858,0.108135342113355,1,4,1,1,0,0,0,3,23
2,2.93,0,0,NaN,17.0789473684211,NaN,NaN,NaN,NaN,1,4,0,0,0,1,0,3,24
2,3.361,0,0,NaN,18.6170212765957,NaN,NaN,NaN,NaN,1,4,0,0,0,1,0,3,26
2,2.845,0,0,NaN,16.8648648648649,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,27
2,3.144,0,0,NaN,17.4047619047619,NaN,NaN,NaN,NaN,1,4,0,0,0,1,0,3,31
2,2.793,0,0,NaN,18,NaN,NaN,NaN,NaN,1,4,0,0,0,1,0,3,33
2,2.225,0,0,NaN,14.76,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,35
2,3.629,1.42857142857143,1,NaN,15.5,0.39,0.241949252768894,0.39,0.241949252768894,1,4,1,0,1,1,0,3,36
2,2.708,0,0,NaN,16.5142857142857,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,37
2,2.975,0,0,NaN,13.325,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,38
2,2.723,0,0,NaN,13.4857142857143,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,39
2,2.444,0,0,NaN,13.3103448275862,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,40
2,2.54,0,0,NaN,14.3548387096774,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,42
2,3.158,0,0,NaN,14.7272727272727,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,43
2,2.075,0,0,NaN,14.9047619047619,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,44
2,2.709,0,0,NaN,13.3142857142857,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,48
2,2.629,0,0,NaN,13.9090909090909,NaN,NaN,0.217,0.151057729461101,1,4,0,0,0,0,0,3,49
2,2.226,0,0,NaN,13.88,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,50
3,2.165,0,0,NaN,19.25,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,1,1
3,4.055,1.42857142857143,3,NaN,16.8214285714286,0.857,0.501237190511544,0.857,0.501237190511544,1,4,1,0,1,0,0,1,3
3,2.821,0,0,NaN,15.5675675675676,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,1,4
3,2.177,0,0,NaN,18.75,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,1,5
3,3.473,0,3,NaN,17.6222222222222,1.304,0.272381004662217,1.304,0.272381004662217,1,4,1,0,1,0,0,1,6
3,3.105,0,3,NaN,17.8536585365854,2.133,0.644300421386334,2.133,0.644300421386334,1,4,1,1,1,0,0,1,7
3,2.718,0,0,NaN,17.4285714285714,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,1,8
3,3.354,0,0,NaN,16.5,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,1,10
3,4.52,1.42857142857143,4,NaN,19.0153846153846,0.752,0.104576874732619,0.752,0.104576874732619,1,4,1,1,1,0,0,1,11
3,3.62,0,3,NaN,21.2244897959184,1.055,0.505508351349623,1.055,0.505508351349623,1,4,1,1,1,0,0,1,12
3,5.233,0,2,NaN,18.4819277108434,4.002,0.290751612902528,4.002,0.290751612902528,1,4,1,1,1,0,0,1,13
3,2.352,0,1,NaN,17.6538461538462,1.612,0.31094498347758,1.612,0.31094498347758,1,4,1,0,1,0,0,1,14
3,2.908,0,1,NaN,18.7948717948718,2.474,0.435320754421908,2.474,0.435320754421908,1,4,1,1,0,0,0,1,15
3,2.023,0,0,NaN,17.5714285714286,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,1,17
3,2.949,0,3,NaN,16.6969696969697,1.505,0.371970408401562,1.505,0.371970408401562,1,4,1,1,1,0,0,1,19
3,2.442,0,0,NaN,18.0689655172414,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,1,22
3,2.79,0,0,NaN,17.9166666666667,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,1,23
3,3.568,0,1,NaN,16.98,2.544,0.769630372693058,2.544,0.769630372693058,1,4,1,0,1,0,0,1,24
3,4.325,2.85714285714286,6,NaN,15.8148148148148,0.468,0.488190998241535,0.468,0.488190998241535,1,4,1,1,1,0,0,1,25
3,5.356,0,3,NaN,16.9875,2.676,0.42650186056081,2.676,0.42650186056081,1,4,1,0,1,0,0,1,26
3,3.922,0,11,NaN,18.825,0.953,0.254282686300812,0.953,0.254282686300812,1,4,1,0,1,0,0,1,27
3,3.102,0,0,NaN,18.6428571428571,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,1,28
3,6.457,0,4,NaN,17.5643564356436,2.765,0.450472698292091,2.765,0.450472698292091,1,4,1,0,1,0,0,1,30
3,3.487,0,0,NaN,17.62,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,1,31
3,3.587,1.42857142857143,6,NaN,19.1666666666667,0.916,0.0729609713017201,0.916,0.0729609713017201,1,4,1,1,1,0,0,1,32
3,3.689,0,9,NaN,19.3055555555556,1.468,0.171905916455534,1.468,0.171905916455534,1,4,1,0,1,0,0,1,34
3,3.023,0,2,NaN,20.2702702702703,1.821,0.394899728404442,1.821,0.394899728404442,1,4,1,0,1,0,0,1,35
3,4.056,0,2,NaN,17.5689655172414,1.47,0.491163679568793,1.47,0.491163679568793,1,4,1,0,1,0,0,1,36
3,6.702,1.42857142857143,13,NaN,20.967032967033,0.866,0.112001899490155,0.866,0.112001899490155,1,4,1,1,1,0,0,1,37
3,2.325,1.42857142857143,2,NaN,16.1904761904762,0.475,0.419524850666549,0.475,0.419524850666549,1,4,1,0,1,0,0,1,43
3,2.34,0,0,NaN,17.0740740740741,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,1,44
3,2.482,0,2,NaN,20.9285714285714,1.259,0.0803157592706522,1.259,0.0803157592706522,1,4,1,1,1,0,0,1,45
3,2.371,0,2,NaN,16.5769230769231,1.411,0.360789028642827,1.411,0.360789028642827,1,4,1,1,1,0,0,1,49
4,14.188,0,11,NaN,19.5720164609053,1.008,0.239029431634233,1.008,0.239029431634233,1,4,1,0,1,0,0,3,1
4,16.417,1.42857142857143,14,NaN,18.1660777385159,NaN,NaN,0.296,0.0809655618297815,1,4,1,0,1,0,0,3,2
4,7.336,1.42857142857143,6,NaN,17.3391304347826,0.54,0.133462291662251,0.54,0.133462291662251,1,4,1,0,1,0,0,3,3
4,4.354,1.42857142857143,3,NaN,18.6984126984127,0.872,0.0612868708694118,0.872,0.0612868708694118,1,4,1,0,1,0,0,3,5
4,17.752,2.85714285714286,16,NaN,17.4477124183007,NaN,NaN,0.269,0.140288715080075,1,4,1,1,1,0,0,3,6
4,8.653,0,6,NaN,19.2896551724138,1.118,0.0712754031529593,1.118,0.0712754031529593,1,4,1,1,1,0,0,3,7
4,10.797,0,8,NaN,18.3701657458564,NaN,NaN,0.097,0.0965988554225964,1,4,1,1,1,0,0,3,9
4,9.55,0,6,NaN,17.9937888198758,1.366,0.154290611584356,1.366,0.154290611584356,1,4,1,1,1,0,0,3,10
4,10.317,0,10,NaN,17.6352941176471,0.989,0.0586885802211334,0.989,0.0586885802211334,1,4,1,1,1,0,0,3,11
4,4.919,1.42857142857143,4,NaN,17.2571428571429,0.976,0.0563318795340669,0.976,0.0563318795340669,1,4,1,0,1,0,0,3,12
4,11.535,1.42857142857143,15,NaN,17.3027027027027,0.443,0.201448803990292,0.443,0.201448803990292,1,4,1,0,1,0,0,3,13
4,5.672,1.42857142857143,6,NaN,17.7590361445783,0.758,0.0784104925290066,0.758,0.0784104925290066,1,4,1,1,1,0,0,3,14
4,5.773,1.42857142857143,5,NaN,17.5119047619048,0.529,0.0592757295550607,0.529,0.0592757295550607,1,4,1,0,1,0,0,3,15
4,6.721,0,6,NaN,16.9545454545455,0.993,0.0630067249554063,0.993,0.0630067249554063,1,4,1,1,1,0,0,3,16
4,5.375,1.42857142857143,8,NaN,17.2739726027397,0.474,0.0591304269277862,0.474,0.0591304269277862,1,4,1,1,1,0,0,3,18
4,4.667,0,3,NaN,17.3676470588235,NaN,NaN,0.061,0.106314867821213,1,4,1,0,1,0,0,3,19
4,4.835,1.42857142857143,5,NaN,17.6285714285714,0.876,0.207803306722169,0.876,0.207803306722169,1,4,1,1,1,0,0,3,21
4,6.584,1.42857142857143,7,NaN,18.0693069306931,0.32,0.151915626230184,0.32,0.151915626230184,1,4,1,1,1,0,0,3,22
4,10.27,1.42857142857143,13,NaN,17.6604938271605,0.474,0.0796538384319851,0.474,0.0796538384319851,1,4,1,1,1,0,0,3,24
4,7.666,0,6,NaN,17,2.537,0.201420361399915,2.537,0.201420361399915,1,4,1,0,1,0,0,3,25
4,6.088,1.42857142857143,7,NaN,15.8314606741573,0.827,0.213090542125032,0.827,0.213090542125032,1,4,1,1,1,0,0,3,26
4,6.273,1.42857142857143,8,NaN,16.7555555555556,0.783,0.0649257764560568,0.783,0.0649257764560568,1,4,1,0,1,0,0,3,27
4,5.705,0,4,NaN,17.1111111111111,2.648,0.0866408008101193,2.648,0.0866408008101193,1,4,1,1,1,0,0,3,28
4,6.089,1.42857142857143,7,NaN,15.6555555555556,NaN,NaN,0.267,0.137857824355672,1,4,1,1,1,0,0,3,29
4,4.525,1.42857142857143,3,NaN,17.6825396825397,0.342,0.269858994377942,0.342,0.269858994377942,1,4,1,0,1,0,0,3,30
4,8.251,0,4,NaN,17.0888888888889,NaN,NaN,0.202,0.0887431262765388,1,4,1,0,1,0,0,3,31
4,8.82,2.85714285714286,10,NaN,17.4397163120567,NaN,NaN,0.175,0.104156679256701,1,4,1,1,1,0,0,3,32
4,5.606,1.42857142857143,5,NaN,16.2560975609756,0.517,0.0824512600220507,0.517,0.0824512600220507,1,4,1,0,1,0,0,3,36
4,7.052,0,7,NaN,17.5267857142857,1.09,0.165657457169339,1.09,0.165657457169339,1,4,1,1,1,0,0,3,38
4,5.605,1.42857142857143,5,NaN,15.8705882352941,0.33,0.177194774055842,0.33,0.177194774055842,1,4,1,1,1,0,0,3,39
4,4.936,1.42857142857143,2,NaN,16.4533333333333,0.405,0.0825619689912913,0.405,0.0825619689912913,1,4,1,0,1,0,0,3,40
4,5.751,1.42857142857143,4,NaN,17.5172413793103,0.585,0.261295941310989,0.585,0.261295941310989,1,4,1,0,1,0,0,3,41
4,3.771,1.42857142857143,5,NaN,16.2244897959184,0.338,0.056231982663995,0.338,0.056231982663995,1,4,1,0,1,0,0,3,42
4,7.42,0,9,NaN,17.0178571428571,0.958,0.0803578847446793,0.958,0.0803578847446793,1,4,1,1,1,0,0,3,44
4,10.521,0,12,NaN,17.9090909090909,1.136,0.0726177898684532,1.136,0.0726177898684532,1,4,1,1,1,0,0,3,45
4,9.769,0,8,NaN,17.3888888888889,0.986,0.0547351975730621,0.986,0.0547351975730621,1,4,1,1,1,0,0,3,46
4,14.9,0,16,NaN,19.3012048192771,1.109,0.0540116742323975,1.109,0.0540116742323975,1,4,1,0,1,0,0,3,47
4,4.253,0,4,NaN,17.0508474576271,1.322,0.0696456145011967,1.322,0.0696456145011967,1,4,1,1,1,0,0,3,48
4,8.049,2.85714285714286,12,NaN,16.05,0.303,0.297637950083389,0.303,0.297637950083389,1,4,1,1,1,0,0,3,49
4,7.306,1.42857142857143,6,NaN,16.4915254237288,0.734,0.158342377739635,0.734,0.158342377739635,1,4,1,1,1,0,0,3,50
5,3.289,0,0,NaN,13.5,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,2,1
5,3.449,0,0,NaN,11.4897959183673,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,2,2
5,4.718,0,0,NaN,11.92,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,2,3
5,4.439,0,0,NaN,12.695652173913,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,2,4
5,5.912,0,0,NaN,12.1888888888889,NaN,NaN,NaN,NaN,1,4,0,0,0,1,1,2,5
5,6.055,0,0,NaN,12.063829787234,NaN,NaN,NaN,NaN,1,4,0,0,0,1,1,2,6
5,3.454,0,0,NaN,13.26,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,2,8
5,3.803,0,2,NaN,12.4259259259259,2.507,0.188186946507798,2.507,0.188186946507798,1,4,1,1,1,0,0,2,9
5,4.367,0,0,NaN,13.0882352941176,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,2,10
5,4.257,0,1,NaN,13.2962962962963,3.356,0.204556485356798,3.356,0.204556485356798,1,4,1,0,1,1,1,2,11
5,3.624,0,2,NaN,11.4047619047619,NaN,NaN,0.219,0.673388425873875,1,4,1,0,1,1,1,2,12
5,3.768,0,1,NaN,12.5178571428571,3.35,0.169563254880696,3.35,0.169563254880696,1,4,1,1,0,0,0,2,16
5,4.875,0,0,NaN,11.4487179487179,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,2,17
5,4.826,0,0,NaN,13.2337662337662,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,2,20
5,5.224,0,0,NaN,12.2297297297297,NaN,NaN,NaN,NaN,1,4,0,0,0,1,1,2,21
5,9.49,0,4,NaN,12.443661971831,2.851,0.555452464100588,2.851,0.555452464100588,1,4,1,0,1,1,2,2,22
5,4.967,0,0,NaN,11.625,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,2,23
5,8.225,0,3,NaN,13.135593220339,1.774,0.291161303999628,1.774,0.291161303999628,1,4,1,0,1,1,2,2,24
5,5.907,0,0,NaN,12.1111111111111,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,2,25
5,7.631,0,2,NaN,12.3193277310924,2.076,0.0675147898570636,2.076,0.0675147898570636,1,4,1,0,1,1,1,2,26
5,5.101,0,0,NaN,12,NaN,NaN,NaN,NaN,1,4,0,0,0,1,1,2,30
5,5.2,0,1,NaN,11.3703703703704,3.751,0.163069056368504,3.751,0.163069056368504,1,4,1,0,1,0,0,2,31
5,5.852,0,0,NaN,10.0927835051546,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,2,33
5,5.101,0,2,NaN,10.6883116883117,3.617,0.373217272713694,3.617,0.373217272713694,1,4,1,0,1,0,0,2,34
5,5.89,0,3,NaN,12.5934065934066,3.357,0.26530349365109,3.357,0.26530349365109,1,4,1,0,1,0,0,2,35
5,6.635,0,2,NaN,11.1938775510204,3.606,0.144496774125775,3.606,0.144496774125775,1,4,1,0,1,1,1,2,37
5,5.473,0,0,NaN,10.9333333333333,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,2,38
5,9.201,0,2,NaN,11.8533333333333,4.806,0.708600803820008,4.806,0.708600803820008,1,4,1,1,1,1,1,2,39
5,6.336,0,1,NaN,11.3142857142857,5.062,0.124508733693382,5.062,0.124508733693382,1,4,1,0,1,0,0,2,40
5,8.552,0,7,NaN,11.6666666666667,2.105,0.229545591446216,2.105,0.229545591446216,1,4,1,0,1,1,1,2,41
5,7.515,0,5,NaN,12.1603773584906,1.109,0.306471191690763,1.109,0.306471191690763,1,4,1,0,1,1,1,2,42
5,10.036,0,5,NaN,10.7898089171975,1.575,0.399200097332385,1.575,0.399200097332385,1,4,1,0,1,1,1,2,43
5,6.623,0,1,NaN,10.7920792079208,4.872,0.104617734684076,4.872,0.104617734684076,1,4,1,0,1,1,1,2,44
5,4.156,0,1,NaN,11.4262295081967,3.355,0.217860927104585,3.355,0.217860927104585,1,4,1,0,1,0,0,2,45
5,5.837,0,4,NaN,11.3369565217391,1.517,0.181322294916508,1.517,0.181322294916508,1,4,1,1,1,0,0,2,46
5,6.985,0,2,NaN,11.877358490566,2.571,1.17937335970222,2.571,1.17937335970222,1,4,1,0,1,1,1,2,47
5,6.223,0,2,NaN,11.9775280898876,4.592,0.20937223138291,4.592,0.20937223138291,1,4,1,0,1,1,1,2,48
5,7.205,0,5,NaN,10.873786407767,2.346,0.139087704320529,2.346,0.139087704320529,1,4,1,0,1,1,1,2,49
5,4.338,0,0,NaN,10.7910447761194,NaN,NaN,0.09,0.18513715564432,1,4,0,0,0,0,0,2,50
6,3.324,0,0,NaN,14.5106382978723,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,1
6,3.108,0,0,NaN,14.6976744186047,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,2
6,3.904,0,0,NaN,14.6779661016949,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,3
6,2.336,0,1,NaN,17.5185185185185,1.912,0.158269200480019,1.912,0.158269200480019,1,4,1,1,0,0,0,3,4
6,3.401,0,1,NaN,16.125,2.949,0.281638093488169,2.949,0.281638093488169,1,4,1,1,0,0,0,3,5
6,2.64,0,2,NaN,16.2727272727273,2.041,0.287159170960736,2.041,0.287159170960736,1,4,1,1,1,0,0,3,8
6,2.503,1.42857142857143,2,NaN,18.4814814814815,NaN,NaN,0.04,0.208496180317588,1,4,1,0,1,0,0,3,10
6,3.076,0,0,NaN,15.9047619047619,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,14
6,4.885,0,1,NaN,15.5324675324675,4.673,0.264413861307247,4.673,0.264413861307247,1,4,1,1,0,1,0,3,15
6,3.719,1.42857142857143,4,NaN,16.7659574468085,0.372,0.159634220157001,0.372,0.159634220157001,1,4,1,1,1,0,0,3,16
6,2.337,0,1,NaN,16.3333333333333,2.152,0.106317374492743,2.152,0.106317374492743,1,4,1,1,0,0,0,3,17
6,3.336,1.42857142857143,3,NaN,17.05,0.358,0.125010067166508,0.358,0.125010067166508,1,4,1,0,1,0,0,3,19
6,2.008,1.42857142857143,2,NaN,18.3333333333333,0.555,0.160858529998033,0.555,0.160858529998033,1,4,1,1,1,0,0,3,20
6,2.206,0,1,NaN,18.6,1.882,0.282489939778805,1.882,0.282489939778805,1,4,1,1,0,0,0,3,21
6,2.726,2.85714285714286,4,NaN,15.7741935483871,0.702,0.148932831223035,0.702,0.148932831223035,1,4,1,1,1,0,0,3,23
6,2.667,0,1,NaN,18.2058823529412,2.106,0.259967872884914,2.106,0.259967872884914,1,4,1,0,1,0,0,3,24
6,2.475,0,1,NaN,16.7,1.919,0.588043841402562,1.919,0.588043841402562,1,4,1,0,1,0,0,3,25
6,2.575,0,0,NaN,14.96875,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,26
6,2.31,1.42857142857143,4,NaN,17,0.325,0.149473852693287,0.325,0.149473852693287,1,4,1,1,1,0,0,3,27
6,2.123,2.85714285714286,3,NaN,17.2352941176471,0.455,0.205392439969282,0.455,0.205392439969282,1,4,1,0,1,0,0,3,29
6,3.439,1.42857142857143,4,NaN,17.1707317073171,0.534,0.151583857049812,0.534,0.151583857049812,1,4,1,1,1,0,0,3,31
6,3.873,0,0,NaN,17.3103448275862,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,33
6,2.874,5.71428571428571,12,NaN,16.6086956521739,NaN,NaN,0.065,0.312267477205856,1,4,1,1,1,0,0,3,34
6,4.432,1.42857142857143,7,NaN,15.1764705882353,NaN,NaN,0.089,0.1886883868225,1,4,1,1,1,0,0,3,35
6,2.853,1.42857142857143,4,NaN,15.8387096774194,0.937,0.276050674958233,0.937,0.276050674958233,1,4,1,0,1,0,0,3,36
6,2.505,0,2,NaN,15.08,1.091,0.259795128501505,1.091,0.259795128501505,1,4,1,0,1,1,0,3,37
6,5.007,1.42857142857143,8,NaN,14.8923076923077,NaN,NaN,0.097,0.223585169370047,1,4,1,1,1,0,0,3,38
6,2.459,2.85714285714286,4,NaN,14.5555555555556,NaN,NaN,0.248,0.0750353541999696,1,4,1,1,1,0,0,3,40
6,2.295,1.42857142857143,2,NaN,15.6666666666667,0.908,0.0645409972903803,0.908,0.0645409972903803,1,4,1,1,1,0,0,3,41
6,2.118,0,1,NaN,16.2380952380952,1.359,0.255100679509122,1.359,0.255100679509122,1,4,1,0,1,0,0,3,42
6,3.174,0,2,NaN,15.4390243902439,NaN,NaN,0.077,0.200231078357267,1,4,1,1,1,0,0,3,43
6,2.37,0,2,NaN,16.3928571428571,1.683,0.0602699908439724,1.683,0.0602699908439724,1,4,1,1,1,0,0,3,45
6,3.271,2.85714285714286,6,NaN,17.2162162162162,0.387,0.398362706845122,0.387,0.398362706845122,1,4,1,1,1,0,0,3,46
6,2.99,1.42857142857143,3,NaN,14.8823529411765,NaN,NaN,0.052,0.176026591498298,1,4,1,1,1,0,0,3,47
6,2.452,0,1,NaN,18.7037037037037,1.378,0.23233586617378,1.378,0.23233586617378,1,4,1,0,1,0,0,3,48
6,3.087,1.42857142857143,2,NaN,16.2307692307692,0.611,0.161481607196897,0.611,0.161481607196897,1,4,1,1,1,0,0,3,49
6,2.153,0,1,NaN,17.7391304347826,1.816,0.0549028712034142,1.816,0.0549028712034142,1,4,1,1,0,0,0,3,50
7,4.488,0,0,NaN,17.2571428571429,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,1
7,3.927,0,0,NaN,18.8474576271186,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,2
7,3.958,0,0,NaN,19.1666666666667,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,3
7,3.058,0,0,NaN,19.2380952380952,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,4
7,2.841,0,0,NaN,19.5135135135135,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,5
7,2.915,0,0,NaN,16.3333333333333,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,6
7,2.817,0,0,NaN,18.1891891891892,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,7
7,2.153,0,0,NaN,18.6086956521739,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,8
7,3.087,0,1,NaN,17.4761904761905,2.466,0.922449880058275,2.466,0.922449880058275,1,4,1,0,1,0,0,3,9
7,3.413,0,0,NaN,17.8571428571429,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,10
7,3.052,0,0,NaN,18.6585365853659,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,11
7,2.941,0,0,NaN,18.6153846153846,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,12
7,2.841,0,0,NaN,15.4166666666667,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,13
7,2.889,0,0,NaN,17.0526315789474,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,14
7,3.944,0,1,NaN,17.8421052631579,2.056,0.8536747402505,2.056,0.8536747402505,1,4,1,0,1,0,0,3,16
7,3.481,0,3,NaN,20.2291666666667,2.599,0.728683619479474,2.599,0.728683619479474,1,4,1,1,1,0,0,3,18
7,3.368,0,0,NaN,18.6875,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,20
7,2.554,0,0,NaN,17.65625,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,21
7,3.239,0,0,NaN,16.5777777777778,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,22
7,3.001,0,0,NaN,16.5,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,23
7,2.878,0,0,NaN,17.7105263157895,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,25
7,2.868,0,0,NaN,19.2105263157895,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,26
7,2.486,0,1,NaN,16.5,2.018,0.217829847193175,2.018,0.217829847193175,1,4,1,1,0,0,0,3,27
7,2.367,0,0,NaN,16.5,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,29
7,2.126,0,0,NaN,18.4090909090909,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,33
7,3.089,0,0,NaN,17.3333333333333,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,34
7,2.664,0,0,NaN,18.0882352941176,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,35
7,2.486,0,0,NaN,17.8,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,36
7,2.558,0,0,NaN,17,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,37
7,2.954,0,0,NaN,16.975,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,38
7,2.489,0,0,NaN,16.3333333333333,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,39
7,2.659,0,2,NaN,16.9375,1.895,0.35965638097118,1.895,0.35965638097118,1,4,1,1,1,0,0,3,40
7,2.112,0,0,NaN,17,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,43
7,2.359,0,0,NaN,16.1428571428571,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,44
7,2.907,0,2,NaN,17.1794871794872,2.237,0.945855038336699,2.237,0.945855038336699,1,4,1,1,1,0,0,3,45
7,2.89,0,0,NaN,15.2894736842105,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,48
7,2.759,0,0,NaN,17.9444444444444,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,49
8,2.604,2.85714285714286,4,NaN,12.5925925925926,0.392,0.346098446666877,0.392,0.346098446666877,1,4,1,0,1,0,0,3,1
8,2.469,2.85714285714286,3,NaN,10.375,NaN,NaN,0.273,0.236764422593716,1,4,1,0,1,0,0,3,2
8,10.715,1.42857142857143,8,NaN,10.6308724832215,0.514,0.290062626280795,0.514,0.290062626280795,1,4,1,0,1,1,3,3,4
8,6.396,0,1,NaN,9.88571428571429,NaN,NaN,0.18,0.396582181369635,1,4,1,0,1,1,1,3,5
8,7.735,0,3,NaN,9.73728813559322,2.153,0.564756782360368,2.153,0.564756782360368,1,4,1,0,1,1,1,3,6
8,3.507,0,1,NaN,10.1224489795918,1.868,0.710925626772726,1.868,0.710925626772726,1,4,1,0,1,0,0,3,7
8,3.824,2.85714285714286,3,NaN,10.2666666666667,0.675,0.330036644645174,0.675,0.330036644645174,1,4,1,0,1,1,1,3,9
8,3.823,0,0,NaN,11.8421052631579,NaN,NaN,NaN,NaN,1,4,0,0,0,0,0,3,12
8,5.368,2.85714285714286,7,NaN,10.3015873015873,NaN,NaN,0.29,0.256239769383921,1,4,1,0,1,1,1,3,19
